,Unnamed: 0,rep,mut,api,model,tech,killed
1503,1503,5,props_1buggy_4.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1504,1504,5,props_1buggy_1.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1505,1505,5,props_2buggy_3.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1506,1506,5,props_2buggy_2.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1507,1507,5,props_2buggy_5.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1508,1508,5,props_2buggy_1.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1509,1509,5,props_2buggy_4.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1510,1510,5,props_3buggy_5.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1511,1511,5,props_3buggy_3.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1512,1512,5,props_3buggy_2.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1513,1513,5,props_3buggy_4.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1514,1514,5,props_3buggy_1.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1515,1515,5,props_4buggy_2.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1516,1516,5,props_4buggy_3.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1517,1517,5,props_4buggy_5.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1518,1518,5,props_4buggy_1.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1519,1519,5,props_4buggy_4.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1520,1520,5,props_5buggy_1.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1522,1522,5,props_5buggy_2.py,datetime.datetime.fromordinal,claude-3-opus-20240229,pbt,1
1526,1526,5,props_1buggy_2.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1527,1527,5,props_1buggy_5.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1528,1528,5,props_1buggy_3.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1529,1529,5,props_1buggy_4.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1532,1532,5,props_2buggy_5.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1535,1535,5,props_3buggy_2.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1536,1536,5,props_3buggy_3.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1537,1537,5,props_3buggy_4.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1538,1538,5,props_3buggy_5.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1539,1539,5,props_3buggy_1.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1540,1540,5,props_4buggy_1.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1541,1541,5,props_4buggy_3.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1543,1543,5,props_4buggy_5.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1544,1544,5,props_4buggy_4.py,datetime.datetime.fromordinal,gpt-4-final,pbt,1
1549,1549,5,props_5buggy_2.py,datetime.datetime.fromordinal,gpt-4-final,pbt,0
1550,1550,5,props_1buggy_1.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1551,1551,5,props_1buggy_2.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1552,1552,5,props_1buggy_3.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1553,1553,5,props_1buggy_5.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1554,1554,5,props_1buggy_4.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1555,1555,5,props_2buggy_5.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1556,1556,5,props_2buggy_4.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1557,1557,5,props_2buggy_1.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1558,1558,5,props_2buggy_2.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1559,1559,5,props_2buggy_3.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1560,1560,5,props_3buggy_3.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1561,1561,5,props_3buggy_4.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1562,1562,5,props_3buggy_2.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1563,1563,5,props_3buggy_1.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1564,1564,5,props_3buggy_5.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1565,1565,5,props_4buggy_4.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1566,1566,5,props_4buggy_2.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1567,1567,5,props_4buggy_1.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1568,1568,5,props_4buggy_3.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1569,1569,5,props_4buggy_5.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1570,1570,5,props_5buggy_2.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1571,1571,5,props_5buggy_5.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1572,1572,5,props_5buggy_4.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1573,1573,5,props_5buggy_3.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1574,1574,5,props_5buggy_1.py,networkx.maximum_flow,claude-3-opus-20240229,pbt,0
1575,1575,5,props_2buggy_2.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,1
1576,1576,5,props_2buggy_3.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,0
1577,1577,5,props_2buggy_4.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,0
1578,1578,5,props_2buggy_5.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,1
1579,1579,5,props_2buggy_1.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,1
1580,1580,5,props_3buggy_5.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,1
1589,1589,5,props_4buggy_3.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,1
1593,1593,5,props_5buggy_2.py,pandas.DataFrame.sort_values,gpt-4-final,pbt,0
1595,1595,5,props_1buggy_5.py,statistics.median,claude-3-opus-20240229,pbt,0
1596,1596,5,props_1buggy_1.py,statistics.median,claude-3-opus-20240229,pbt,0
1597,1597,5,props_1buggy_2.py,statistics.median,claude-3-opus-20240229,pbt,0
1598,1598,5,props_1buggy_4.py,statistics.median,claude-3-opus-20240229,pbt,0
1599,1599,5,props_1buggy_3.py,statistics.median,claude-3-opus-20240229,pbt,0
1600,1600,5,props_2buggy_2.py,statistics.median,claude-3-opus-20240229,pbt,0
1601,1601,5,props_2buggy_1.py,statistics.median,claude-3-opus-20240229,pbt,0
1602,1602,5,props_2buggy_5.py,statistics.median,claude-3-opus-20240229,pbt,0
1603,1603,5,props_2buggy_3.py,statistics.median,claude-3-opus-20240229,pbt,0
1604,1604,5,props_2buggy_4.py,statistics.median,claude-3-opus-20240229,pbt,0
1605,1605,5,props_3buggy_1.py,statistics.median,claude-3-opus-20240229,pbt,0
1606,1606,5,props_3buggy_2.py,statistics.median,claude-3-opus-20240229,pbt,0
1607,1607,5,props_3buggy_5.py,statistics.median,claude-3-opus-20240229,pbt,0
1608,1608,5,props_3buggy_4.py,statistics.median,claude-3-opus-20240229,pbt,0
1609,1609,5,props_3buggy_3.py,statistics.median,claude-3-opus-20240229,pbt,0
1610,1610,5,props_4buggy_2.py,statistics.median,claude-3-opus-20240229,pbt,0
1611,1611,5,props_4buggy_5.py,statistics.median,claude-3-opus-20240229,pbt,0
1612,1612,5,props_4buggy_3.py,statistics.median,claude-3-opus-20240229,pbt,0
1613,1613,5,props_4buggy_1.py,statistics.median,claude-3-opus-20240229,pbt,0
1614,1614,5,props_4buggy_4.py,statistics.median,claude-3-opus-20240229,pbt,0
1615,1615,5,props_5buggy_4.py,statistics.median,claude-3-opus-20240229,pbt,0
1616,1616,5,props_5buggy_5.py,statistics.median,claude-3-opus-20240229,pbt,0
1617,1617,5,props_5buggy_1.py,statistics.median,claude-3-opus-20240229,pbt,0
1618,1618,5,props_5buggy_3.py,statistics.median,claude-3-opus-20240229,pbt,0
1619,1619,5,props_5buggy_2.py,statistics.median,claude-3-opus-20240229,pbt,0
1622,1622,5,props_1buggy_5.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1623,1623,5,props_1buggy_4.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1624,1624,5,props_1buggy_3.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1626,1626,5,props_2buggy_5.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1627,1627,5,props_2buggy_2.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1628,1628,5,props_2buggy_4.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1629,1629,5,props_2buggy_1.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1630,1630,5,props_3buggy_1.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1631,1631,5,props_3buggy_4.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1632,1632,5,props_3buggy_3.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1633,1633,5,props_3buggy_2.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1634,1634,5,props_3buggy_5.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1635,1635,5,props_4buggy_4.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1636,1636,5,props_4buggy_2.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1637,1637,5,props_4buggy_3.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1638,1638,5,props_4buggy_1.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1639,1639,5,props_4buggy_5.py,zlib.adler32,claude-3-opus-20240229,pbt,0
1641,1641,5,props_5buggy_2.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1642,1642,5,props_5buggy_5.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1643,1643,5,props_5buggy_4.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1644,1644,5,props_5buggy_1.py,zlib.adler32,claude-3-opus-20240229,pbt,1
1646,1646,5,props_1buggy_4.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,1
1647,1647,5,props_1buggy_1.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,1
1648,1648,5,props_1buggy_5.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1649,1649,5,props_1buggy_3.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1650,1650,5,props_2buggy_5.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,1
1652,1652,5,props_2buggy_2.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1653,1653,5,props_2buggy_4.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1654,1654,5,props_2buggy_1.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1655,1655,5,props_3buggy_3.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,1
1656,1656,5,props_3buggy_4.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,1
1657,1657,5,props_3buggy_1.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1658,1658,5,props_3buggy_2.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1659,1659,5,props_3buggy_5.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1660,1660,5,props_4buggy_2.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,1
1661,1661,5,props_4buggy_5.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1662,1662,5,props_4buggy_3.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1663,1663,5,props_4buggy_1.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1664,1664,5,props_4buggy_4.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1665,1665,5,props_5buggy_3.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1666,1666,5,props_5buggy_2.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1667,1667,5,props_5buggy_5.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1668,1668,5,props_5buggy_1.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1669,1669,5,props_5buggy_4.py,zlib.adler32,gemini-1.5-pro-latest-final,pbt,0
1670,1670,5,props_1buggy_3.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1671,1671,5,props_1buggy_1.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1672,1672,5,props_1buggy_2.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1673,1673,5,props_1buggy_5.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1674,1674,5,props_1buggy_4.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1676,1676,5,props_2buggy_5.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,1
1679,1679,5,props_2buggy_3.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,1
1690,1690,5,props_5buggy_5.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1691,1691,5,props_5buggy_1.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1692,1692,5,props_5buggy_3.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1693,1693,5,props_5buggy_2.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1694,1694,5,props_5buggy_4.py,cryptography.fernet.Fernet.encrypt,claude-3-opus-20240229,pbt_and_props,0
1695,1695,5,props_1buggy_1.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,1
1696,1696,5,props_1buggy_4.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,1
1699,1699,5,props_1buggy_3.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,1
1700,1700,5,props_2buggy_4.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1701,1701,5,props_2buggy_3.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1702,1702,5,props_2buggy_2.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1703,1703,5,props_2buggy_5.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1704,1704,5,props_2buggy_1.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1705,1705,5,props_3buggy_2.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1706,1706,5,props_3buggy_1.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1707,1707,5,props_3buggy_3.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1708,1708,5,props_3buggy_5.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1709,1709,5,props_3buggy_4.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1713,1713,5,props_4buggy_1.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,1
1718,1718,5,props_5buggy_5.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,1
1719,1719,5,props_5buggy_2.py,cryptography.fernet.MultiFernet.rotate,claude-3-opus-20240229,pbt_and_props,0
1720,1720,5,props_1buggy_1.py,cryptography.fernet.MultiFernet.rotate,gpt-4-final,pbt_and_props,0
1721,1721,5,props_1buggy_2.py,cryptography.fernet.MultiFernet.rotate,gpt-4-final,pbt_and_props,0
1722,1722,5,props_1buggy_3.py,cryptography.fernet.MultiFernet.rotate,gpt-4-final,pbt_and_props,0
1723,1723,5,props_1buggy_5.py,cryptography.fernet.MultiFernet.rotate,gpt-4-final,pbt_and_props,0
1724,1724,5,props_1buggy_4.py,cryptography.fernet.MultiFernet.rotate,gpt-4-final,pbt_and_props,0
1726,1726,5,props_1buggy_3.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1727,1727,5,props_1buggy_2.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1728,1728,5,props_1buggy_5.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1729,1729,5,props_1buggy_4.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1732,1732,5,props_2buggy_1.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1733,1733,5,props_2buggy_3.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1734,1734,5,props_2buggy_5.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1735,1735,5,props_3buggy_2.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1736,1736,5,props_3buggy_1.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1737,1737,5,props_3buggy_3.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1738,1738,5,props_3buggy_4.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1739,1739,5,props_3buggy_5.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1741,1741,5,props_4buggy_4.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1742,1742,5,props_4buggy_5.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1743,1743,5,props_4buggy_1.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1744,1744,5,props_4buggy_3.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1749,1749,5,props_5buggy_2.py,datetime.datetime.fromordinal,gemini-1.5-pro-latest-final,pbt_and_props,1
1750,1750,5,props_1buggy_2.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1751,1751,5,props_1buggy_3.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1752,1752,5,props_1buggy_1.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1753,1753,5,props_1buggy_4.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1754,1754,5,props_1buggy_5.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1755,1755,5,props_2buggy_1.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1756,1756,5,props_2buggy_3.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1757,1757,5,props_2buggy_5.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1758,1758,5,props_2buggy_2.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1759,1759,5,props_2buggy_4.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1760,1760,5,props_3buggy_3.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1761,1761,5,props_3buggy_1.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1762,1762,5,props_3buggy_5.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1763,1763,5,props_3buggy_4.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1764,1764,5,props_3buggy_2.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1765,1765,5,props_4buggy_3.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1766,1766,5,props_4buggy_2.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1768,1768,5,props_4buggy_4.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1769,1769,5,props_4buggy_1.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,1
1771,1771,5,props_5buggy_1.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1772,1772,5,props_5buggy_5.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1773,1773,5,props_5buggy_4.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1774,1774,5,props_5buggy_3.py,datetime.datetime.fromtimestamp,gemini-1.5-pro-latest-final,pbt_and_props,0
1775,1775,5,props_1buggy_1.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1776,1776,5,props_1buggy_2.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1777,1777,5,props_1buggy_5.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1778,1778,5,props_1buggy_3.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1779,1779,5,props_1buggy_4.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1780,1780,5,props_2buggy_1.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1781,1781,5,props_2buggy_4.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1782,1782,5,props_2buggy_3.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1783,1783,5,props_2buggy_5.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1784,1784,5,props_2buggy_2.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1785,1785,5,props_3buggy_4.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1786,1786,5,props_3buggy_3.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1787,1787,5,props_3buggy_1.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1788,1788,5,props_3buggy_5.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1789,1789,5,props_3buggy_2.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,0
1795,1795,5,props_5buggy_2.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1796,1796,5,props_5buggy_3.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1797,1797,5,props_5buggy_4.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1798,1798,5,props_5buggy_1.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1799,1799,5,props_5buggy_5.py,dateutil.parser.isoparse,claude-3-opus-20240229,pbt_and_props,1
1804,1804,5,props_1buggy_4.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1805,1805,5,props_4buggy_3.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1806,1806,5,props_4buggy_1.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1807,1807,5,props_4buggy_5.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1808,1808,5,props_4buggy_2.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1809,1809,5,props_4buggy_4.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1810,1810,5,props_5buggy_1.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1811,1811,5,props_5buggy_3.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1812,1812,5,props_5buggy_5.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1813,1813,5,props_5buggy_4.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1814,1814,5,props_5buggy_2.py,dateutil.parser.isoparse,gpt-4-final,pbt_and_props,0
1815,1815,5,props_1buggy_1.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1816,1816,5,props_1buggy_2.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1817,1817,5,props_1buggy_4.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1818,1818,5,props_1buggy_5.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1819,1819,5,props_1buggy_3.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,0
1820,1820,5,props_2buggy_2.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1821,1821,5,props_2buggy_3.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1822,1822,5,props_2buggy_5.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1823,1823,5,props_2buggy_4.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1824,1824,5,props_2buggy_1.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1825,1825,5,props_3buggy_4.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1826,1826,5,props_3buggy_1.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1827,1827,5,props_3buggy_3.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1828,1828,5,props_3buggy_2.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1829,1829,5,props_3buggy_5.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1830,1830,5,props_4buggy_5.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1831,1831,5,props_4buggy_2.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1832,1832,5,props_4buggy_3.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1833,1833,5,props_4buggy_4.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1834,1834,5,props_4buggy_1.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,1
1839,1839,5,props_5buggy_3.py,decimal.Decimal.from_float,claude-3-opus-20240229,pbt_and_props,0
1840,1840,5,props_1buggy_3.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1841,1841,5,props_1buggy_4.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1842,1842,5,props_1buggy_5.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1843,1843,5,props_1buggy_1.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1844,1844,5,props_1buggy_2.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1845,1845,5,props_2buggy_1.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1846,1846,5,props_2buggy_2.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
1847,1847,5,props_2buggy_4.py,decimal.Decimal.from_float,gpt-4-final,pbt_and_props,1
